facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,25429-29-2,Total Pentachlorobiphenyls,,390000,390000,pg/g,,Yes,Y,,,,,,,,,390000,390000,pg/g,CAL,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,25512-42-9,Dichlorobiphenyl,,97500,97500,pg/g,,Yes,Y,,,,,,,,,97500,97500,pg/g,CAL,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,25569-80-6,"Dichlorobiphenyl; 2,3'- (PCB 6)",Y,5140,5140,pg/g,3.94,Yes,Y,,,,3.88,3.98,3.94,pg/g,,5140,5140,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,26601-64-9,Total Hexachlorobiphenyls,,243000,243000,pg/g,,Yes,Y,,,,,,,,,243000,243000,pg/g,CAL,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,26914-33-0,Total Tetrachlorobiphenyls,,401000,401000,pg/g,,Yes,Y,,,,,,,,,401000,401000,pg/g,CAL,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,27323-18-8,Total Monochlorobiphenyls,,70900,70900,pg/g,,Yes,Y,,,,,,,,,70900,70900,pg/g,CAL,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,28655-71-2,Total Heptachlorobiphenyls,,105000,105000,pg/g,,Yes,Y,,,,,,,,,105000,105000,pg/g,CAL,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,2974-90-5,"Dichlorobiphenyl; 3,4'- (PCB 13)",Y,4.54,4.54,pg/g,4.54,Yes,N,C12,C12,C12,,,4.54,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,2974-92-7,"Dichlorobiphenyl; 3,4- (PCB 12)",Y,4010,4010,pg/g,4.54,Yes,Y,J,J,CB,3.88,6.21,4.54,pg/g,,4010,4010,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,31508-00-6,"Pentachlorobiphenyl; 2,3',4,4',5- (PCB 118)",Y,46700,46700,pg/g,30.3,Yes,Y,,,B,3.88,2.52,30.3,pg/g,,46700,46700,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32598-10-0,"Tetrachlorobiphenyl; 2,3',4,4'- (PCB 66)",Y,38500,38500,pg/g,21.3,Yes,Y,,,B,3.88,6.8,21.3,pg/g,,38500,38500,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32598-11-1,"Tetrachlorobiphenyl; 2,3',4',5- (PCB 70)",Y,20.7,20.7,pg/g,20.7,Yes,N,C61,C61,C61,,,20.7,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32598-12-2,"Tetrachlorobiphenyl; 2,4,4',6- (PCB 75)",Y,0.485,0.485,pg/g,0.485,Yes,N,C59,C59,C59,,,0.485,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32598-13-3,"Tetrachlorobiphenyl; 3,3',4,4'- (PCB 77)",Y,5070,5070,pg/g,22.5,Yes,Y,,,B,3.88,1.94,22.5,pg/g,,5070,5070,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32598-14-4,"Pentachlorobiphenyl; 2,3,3',4,4'- (PCB 105)",Y,19900,19900,pg/g,30,Yes,Y,,,B,3.88,1.94,30,pg/g,,19900,19900,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32690-93-0,"Tetrachlorobiphenyl; 2,4,4',5- (PCB 74)",Y,20.7,20.7,pg/g,20.7,Yes,N,C61,C61,C61,,,20.7,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",Y,54.7,54.7,pg/g,54.7,Yes,N,U,U,U,3.88,1.94,54.7,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33025-41-1,"Tetrachlorobiphenyl; 2,3,4,4'- (PCB 60)",Y,10200,10200,pg/g,22.7,Yes,Y,,,B,3.88,6.31,22.7,pg/g,,10200,10200,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33091-17-7,"Octachlorobiphenyl; 2,2',3,3',4,4',6,6'- (PCB 197)",Y,1330,1330,pg/g,0.611,Yes,Y,J,J,C,3.88,4.85,0.611,pg/g,,1330,1330,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33146-45-1,"Dichlorobiphenyl; 2,6- (PCB 10)",Y,4570,4570,pg/g,3.81,Yes,Y,,,,3.88,3.3,3.81,pg/g,,4570,4570,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33284-50-3,"Dichlorobiphenyl; 2,4- (PCB 7)",Y,321,321,pg/g,4.05,Yes,Y,,,,3.88,3.88,4.05,pg/g,,321,321,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33284-52-5,"Tetrachlorobiphenyl; 3,3',5,5'- (PCB 80)",Y,20.2,20.2,pg/g,20.2,Yes,N,U,U,U,3.88,5.24,20.2,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33284-53-6,"Tetrachlorobiphenyl; 2,3,4,5- (PCB 61)",Y,85700,85700,pg/g,20.7,Yes,Y,J,J,CB,3.88,20.4,20.7,pg/g,,85700,85700,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33284-54-7,"Tetrachlorobiphenyl; 2,3,5,6- (PCB 65)",Y,0.485,0.485,pg/g,0.485,Yes,N,C44,C44,C44,,,0.485,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,33979-03-2,"Hexachlorobiphenyl; 2,2',4,4',6,6'- (PCB 155)",Y,465,465,pg/g,0.485,Yes,Y,,,,3.88,2.43,0.485,pg/g,,465,465,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,34883-39-1,"Dichlorobiphenyl; 2,5- (PCB 9)",Y,814,814,pg/g,3.86,Yes,Y,,,,3.88,3.79,3.86,pg/g,,814,814,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,34883-41-5,"Dichlorobiphenyl; 3,5- (PCB 14)",Y,9.43,9.43,pg/g,4.16,Yes,Y,,,,3.88,3.59,4.16,pg/g,,9.43,9.43,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,34883-43-7,"Dichlorobiphenyl; 2,4'- (PCB 8)",Y,16500,16500,pg/g,3.65,Yes,Y,,,,3.88,2.43,3.65,pg/g,,16500,16500,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35065-27-1,"Hexachlorobiphenyl; 2,2',4,4',5,5'- (PCB 153)",Y,42000,42000,pg/g,54.7,Yes,Y,J,J,CB,3.88,4.85,54.7,pg/g,,42000,42000,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35065-28-2,"Hexachlorobiphenyl; 2,2',3,4,4',5'- (PCB 138)",Y,61.3,61.3,pg/g,61.3,Yes,N,C129,C129,C129,,,61.3,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35065-29-3,"Heptachlorobiphenyl; 2,2',3,4,4',5,5'- (PCB 180)",Y,23200,23200,pg/g,1.04,Yes,Y,J,J,CB,3.88,7.57,1.04,pg/g,,23200,23200,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35065-30-6,"Heptachlorobiphenyl; 2,2',3,3',4,4',5- (PCB 170)",Y,9950,9950,pg/g,1.41,Yes,Y,,,B,3.88,2.62,1.41,pg/g,,9950,9950,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35693-92-6,"Trichlorobiphenyl; 2,4,6- (PCB 30)",Y,0.485,0.485,pg/g,0.485,Yes,N,C18,C18,C18,,,0.485,pg/g,,,,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35693-99-3,"Tetrachlorobiphenyl; 2,2',5,5'- (PCB 52)",Y,56700,56700,pg/g,0.485,Yes,Y,,,B,3.88,5.83,0.485,pg/g,,56700,56700,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35694-04-3,"Hexachlorobiphenyl; 2,2',3,3',5,5'- (PCB 133)",Y,754,754,pg/g,69.2,Yes,Y,,,,3.88,2.43,69.2,pg/g,,754,754,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35694-06-5,"Hexachlorobiphenyl; 2,2',3,4,4',5- (PCB 137)",Y,2860,2860,pg/g,74.1,Yes,Y,,,,3.88,2.43,74.1,pg/g,,2860,2860,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,35694-08-7,"Octachlorobiphenyl; 2,2',3,3',4,4',5,5'- (PCB 194)",Y,5480,5480,pg/g,1.78,Yes,Y,,,,3.88,4.37,1.78,pg/g,,5480,5480,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,36559-22-5,"Tetrachlorobiphenyl; 2,2',3,4'- (PCB 42)",Y,13000,13000,pg/g,0.485,Yes,Y,,,B,3.88,3.3,0.485,pg/g,,13000,13000,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,37680-65-2,"Trichlorobiphenyl; 2,2',5- (PCB 18)",Y,19200,19200,pg/g,0.485,Yes,Y,J,J,CB,3.88,4.85,0.485,pg/g,,19200,19200,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,37680-66-3,"Trichlorobiphenyl; 2,2',4- (PCB 17)",Y,10100,10100,pg/g,0.485,Yes,Y,,,B,3.88,2.43,0.485,pg/g,,10100,10100,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,37680-68-5,"Trichlorobiphenyl; 2',3,5- (PCB 34)",Y,344,344,pg/g,14.4,Yes,Y,,,,3.88,2.43,14.4,pg/g,,344,344,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
NJD980528996,HACK2,Hackensack River,,,CN1955A,Sediment Core,7/23/1985,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-1,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380517,37680-69-6,"Trichlorobiphenyl; 3,3',4- (PCB 35)",Y,1620,1620,pg/g,16.9,Yes,Y,,,B,3.88,2.43,16.9,pg/g,,1620,1620,pg/g,TRG,-74.03950151,40.87977815,,,-0.0328083,0,-0.0656166,-74.03950151,40.87977815,,,,Y,Stage 4
