,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
787,26A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0055,ug/kg,0.0055,N,Yes,-74.1176423,40.71343654
788,28A,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0042,ug/kg,0.0042,N,Yes,-74.05263191,40.80732935
789,28A,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.001,ug/kg,0.001,N,Yes,-74.05263191,40.80732935
790,28A,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00035,ug/kg,0.00035,N,Yes,-74.05263191,40.80732935
791,32A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00088,ug/kg,0.00088,N,Yes,-74.09403157,40.74899046
792,32A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0012,ug/kg,0.0012,N,Yes,-74.09403157,40.74899046
793,32A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0012,ug/kg,0.0012,N,Yes,-74.09403157,40.74899046
794,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0096,ug/kg,,Y,Yes,-74.10552675,40.72017996
795,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.015,ug/kg,,Y,Yes,-74.10552675,40.72017996
796,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.011,ug/kg,,Y,Yes,-74.10552675,40.72017996
797,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.23,ug/kg,0.23,N,Yes,-74.10552675,40.72017996
798,37A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00083,ug/kg,0.00083,N,Yes,-74.10958586,40.70538046
799,37A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00084,ug/kg,0.00084,N,Yes,-74.10958586,40.70538046
800,37A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0057,ug/kg,0.0057,N,Yes,-74.10958586,40.70538046
801,42B,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0011,ug/kg,0.0011,N,Yes,-74.14854672,40.64519766
802,42B,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00046,ug/kg,0.00046,N,Yes,-74.14854672,40.64519766
803,42B,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00029,ug/kg,0.00029,N,Yes,-74.14854672,40.64519766
804,44B,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0085,ug/kg,0.0085,N,Yes,-74.14069773,40.64065797
805,44B,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0056,ug/kg,0.0056,N,Yes,-74.14069773,40.64065797
806,44B,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.011,ug/kg,,Y,Yes,-74.14069773,40.64065797
807,47C,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.051,ug/kg,0.051,N,Yes,-74.1879206,40.64399217
808,47C,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00036,ug/kg,0.00036,N,Yes,-74.1879206,40.64399217
809,47C,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0044,ug/kg,0.0044,N,Yes,-74.1879206,40.64399217
810,48A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0024,ug/kg,0.0024,N,Yes,-74.19431185,40.64315931
811,48A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.029,ug/kg,,Y,Yes,-74.19431185,40.64315931
812,48A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.03,ug/kg,,Y,Yes,-74.19431185,40.64315931
813,49A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.002,ug/kg,,Y,Yes,-74.19958924,40.64288155
814,49A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0006,ug/kg,0.0006,N,Yes,-74.19958924,40.64288155
815,49A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.00083,ug/kg,0.00083,N,Yes,-74.19958924,40.64288155
816,51B,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0013,ug/kg,0.0013,N,Yes,-74.20486578,40.61704908
817,51B,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0052,ug/kg,0.0052,N,Yes,-74.20486578,40.61704908
818,51B,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0069,ug/kg,0.0069,N,Yes,-74.20486578,40.61704908
819,55A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.012,ug/kg,0.012,N,Yes,-74.20554665,40.59394014
820,55A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.006,ug/kg,0.006,N,Yes,-74.20554665,40.59394014
821,55A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0087,ug/kg,0.0087,N,Yes,-74.20554665,40.59394014
822,56A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.014,ug/kg,,Y,Yes,-74.2136084,40.6030904
823,56A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.019,ug/kg,,Y,Yes,-74.2136084,40.6030904
824,56A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.032,ug/kg,,Y,Yes,-74.2136084,40.6030904
825,59A,11/11/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.019,ug/kg,,Y,Yes,-74.21153499,40.56038316
826,59A,11/11/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.06,ug/kg,0.06,N,Yes,-74.21153499,40.56038316
827,59A,11/11/1991,1991 Core Sediment Investigation,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.035,ug/kg,0.035,N,Yes,-74.21153499,40.56038316
828,73B,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.012,ug/kg,0.012,N,Yes,-74.13315572,40.8256361
829,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.045,ug/kg,0.045,N,Yes,-74.13070847,40.82172173
830,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.032,ug/kg,0.032,N,Yes,-74.13070847,40.82172173
831,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0093,ug/kg,0.0093,N,Yes,-74.13070847,40.82172173
832,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0068,ug/kg,0.0068,N,Yes,-74.13070847,40.82172173
833,75A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.021,ug/kg,0.021,N,Yes,-74.15852437,40.76597482
834,75A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.35,ug/kg,,Y,Yes,-74.15852437,40.76597482
835,75A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0087,ug/kg,0.0087,N,Yes,-74.15852437,40.76597482
836,76A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0057,ug/kg,0.0057,N,Yes,-74.15924244,40.76506945
837,76A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0031,ug/kg,0.0031,N,Yes,-74.15924244,40.76506945
838,76A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0052,ug/kg,0.0052,N,Yes,-74.15924244,40.76506945
839,77A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.034,ug/kg,,Y,Yes,-74.11768636,40.74059642
840,77A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.047,ug/kg,,Y,Yes,-74.11768636,40.74059642
841,77A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.04,ug/kg,,Y,Yes,-74.11768636,40.74059642
842,81A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.011,ug/kg,,Y,Yes,-74.12308795,40.71314937
843,81A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.024,ug/kg,,Y,Yes,-74.12308795,40.71314937
844,81A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0085,ug/kg,,Y,Yes,-74.12308795,40.71314937
845,82A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0079,ug/kg,0.0079,N,Yes,-74.11316319,40.71679402
846,82A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0027,ug/kg,0.0027,N,Yes,-74.11316319,40.71679402
847,82A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0019,ug/kg,0.0019,N,Yes,-74.11316319,40.71679402
848,83A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0081,ug/kg,,Y,Yes,-74.10163309,40.71774284
849,83A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.01,ug/kg,,Y,Yes,-74.10163309,40.71774284
850,83A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0027,ug/kg,0.0027,N,Yes,-74.10163309,40.71774284
851,84B,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0051,ug/kg,0.0051,N,Yes,-74.19703086,40.63823791
852,84B,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0025,ug/kg,0.0025,N,Yes,-74.19703086,40.63823791
853,84B,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0055,ug/kg,0.0055,N,Yes,-74.19703086,40.63823791
854,85A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.047,ug/kg,,Y,Yes,-74.1529542,40.7001905
855,85A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.13,ug/kg,,Y,Yes,-74.1529542,40.7001905
856,85A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.038,ug/kg,,Y,Yes,-74.1529542,40.7001905
857,86A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.049,ug/kg,,Y,Yes,-74.15966302,40.68818962
858,86A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.035,ug/kg,,Y,Yes,-74.15966302,40.68818962
859,86A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.052,ug/kg,,Y,Yes,-74.15966302,40.68818962
860,87A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0077,ug/kg,0.0077,N,Yes,-74.140453,40.6442965
861,87A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0046,ug/kg,0.0046,N,Yes,-74.140453,40.6442965
862,87A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.015,ug/kg,0.015,N,Yes,-74.140453,40.6442965
863,88A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0059,ug/kg,0.0059,N,Yes,-74.12489342,40.64157316
864,88A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0052,ug/kg,0.0052,N,Yes,-74.12489342,40.64157316
865,88A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.004,ug/kg,0.004,N,Yes,-74.12489342,40.64157316
866,89A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0032,ug/kg,0.0032,N,Yes,-74.06288248,40.6556681
867,89A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0033,ug/kg,0.0033,N,Yes,-74.06288248,40.6556681
868,89A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0031,ug/kg,0.0031,N,Yes,-74.06288248,40.6556681
869,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.018,ug/kg,0.018,N,Yes,-74.12078382,40.72630528
870,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.22,ug/kg,,Y,Yes,-74.12078382,40.72630528
871,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.052,ug/kg,0.052,N,Yes,-74.12078382,40.72630528
872,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0053,ug/kg,0.0053,N,Yes,-74.12078382,40.72630528
873,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.025,ug/kg,0.025,N,Yes,-74.11612951,40.73683416
874,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.026,ug/kg,0.026,N,Yes,-74.11612951,40.73683416
875,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.09,ug/kg,0.09,N,Yes,-74.11612951,40.73683416
876,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.06,ug/kg,0.06,N,Yes,-74.11612951,40.73683416
877,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.014,ug/kg,0.014,N,Yes,-74.11743814,40.73347253
878,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.046,ug/kg,0.046,N,Yes,-74.11743814,40.73347253
879,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.14,ug/kg,,Y,Yes,-74.11743814,40.73347253
880,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.19,ug/kg,,Y,Yes,-74.11743814,40.73347253
881,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.078,ug/kg,,Y,Yes,-74.13103339,40.74124368
882,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.33,ug/kg,,Y,Yes,-74.13103339,40.74124368
883,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.21,ug/kg,0.21,N,Yes,-74.13103339,40.74124368
884,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.025,ug/kg,0.025,N,Yes,-74.13103339,40.74124368
885,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.036,ug/kg,0.036,N,Yes,-74.1319217,40.74117369
886,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.007,ug/kg,0.007,N,Yes,-74.1319217,40.74117369
887,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.01,ug/kg,0.01,N,Yes,-74.1319217,40.74117369
888,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0021,ug/kg,0.0021,N,Yes,-74.1319217,40.74117369
889,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.023,ug/kg,0.023,N,Yes,-74.12005525,40.74216943
890,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0066,ug/kg,0.0066,N,Yes,-74.12005525,40.74216943
891,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0026,ug/kg,0.0026,N,Yes,-74.12005525,40.74216943
892,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0081,ug/kg,0.0081,N,Yes,-74.12005525,40.74216943
893,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.025,ug/kg,,Y,Yes,-74.11865615,40.7253016
894,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.13,ug/kg,0.13,N,Yes,-74.11865615,40.7253016
895,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.13,ug/kg,,Y,Yes,-74.11865615,40.7253016
896,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.099,ug/kg,0.099,N,Yes,-74.11865615,40.7253016
897,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.018,ug/kg,0.018,N,Yes,-74.11715734,40.73119852
898,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0098,ug/kg,0.0098,N,Yes,-74.11715734,40.73119852
899,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0014,ug/kg,0.0014,N,Yes,-74.11715734,40.73119852
900,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0024,ug/kg,0.0024,N,Yes,-74.11715734,40.73119852
901,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.01,ug/kg,0.01,N,Yes,-74.11695099,40.71811039
902,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.005,ug/kg,0.005,N,Yes,-74.11695099,40.71811039
903,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0031,ug/kg,0.0031,N,Yes,-74.11695099,40.71811039
904,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0037,ug/kg,0.0037,N,Yes,-74.11695099,40.71811039
905,99A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.014,ug/kg,0.014,N,Yes,-74.11785487,40.71962432
906,99A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.011,ug/kg,0.011,N,Yes,-74.11785487,40.71962432
