,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
1058,28A,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0014,ug/kg,0.0014,N,Yes,-74.05263191,40.80732935
1059,32A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00088,ug/kg,0.00088,N,Yes,-74.09403157,40.74899046
1060,32A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00034,ug/kg,0.00034,N,Yes,-74.09403157,40.74899046
1061,32A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0012,ug/kg,0.0012,N,Yes,-74.09403157,40.74899046
1062,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.084,ug/kg,,Y,Yes,-74.10552675,40.72017996
1063,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.14,ug/kg,,Y,Yes,-74.10552675,40.72017996
1064,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.13,ug/kg,,Y,Yes,-74.10552675,40.72017996
1065,35A,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.4,ug/kg,3.4,N,Yes,-74.10552675,40.72017996
1066,37A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00072,ug/kg,0.00072,N,Yes,-74.10958586,40.70538046
1067,37A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00027,ug/kg,0.00027,N,Yes,-74.10958586,40.70538046
1068,37A,11/18/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.003,ug/kg,0.003,N,Yes,-74.10958586,40.70538046
1069,42B,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0052,ug/kg,,Y,Yes,-74.14854672,40.64519766
1070,42B,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00028,ug/kg,0.00028,N,Yes,-74.14854672,40.64519766
1071,42B,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00015,ug/kg,0.00015,N,Yes,-74.14854672,40.64519766
1072,44B,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.052,ug/kg,,Y,Yes,-74.14069773,40.64065797
1073,44B,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.059,ug/kg,,Y,Yes,-74.14069773,40.64065797
1074,44B,11/14/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.078,ug/kg,,Y,Yes,-74.14069773,40.64065797
1075,47C,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.093,ug/kg,,Y,Yes,-74.1879206,40.64399217
1076,47C,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00024,ug/kg,0.00024,N,Yes,-74.1879206,40.64399217
1077,47C,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0017,ug/kg,0.0017,N,Yes,-74.1879206,40.64399217
1078,48A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.013,ug/kg,,Y,Yes,-74.19431185,40.64315931
1079,48A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.23,ug/kg,,Y,Yes,-74.19431185,40.64315931
1080,48A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.22,ug/kg,,Y,Yes,-74.19431185,40.64315931
1081,49A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.021,ug/kg,,Y,Yes,-74.19958924,40.64288155
1082,49A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00087,ug/kg,0.00087,N,Yes,-74.19958924,40.64288155
1083,49A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00036,ug/kg,0.00036,N,Yes,-74.19958924,40.64288155
1084,51B,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.017,ug/kg,,Y,Yes,-74.20486578,40.61704908
1085,51B,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0039,ug/kg,0.0039,N,Yes,-74.20486578,40.61704908
1086,51B,11/19/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0025,ug/kg,0.0025,N,Yes,-74.20486578,40.61704908
1087,55A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.28,ug/kg,,Y,Yes,-74.20554665,40.59394014
1088,55A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0099,ug/kg,,Y,Yes,-74.20554665,40.59394014
1089,55A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0062,ug/kg,,Y,Yes,-74.20554665,40.59394014
1090,56A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.077,ug/kg,,Y,Yes,-74.2136084,40.6030904
1091,56A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.094,ug/kg,,Y,Yes,-74.2136084,40.6030904
1092,56A,11/12/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.12,ug/kg,,Y,Yes,-74.2136084,40.6030904
1093,59A,11/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.095,ug/kg,,Y,Yes,-74.21153499,40.56038316
1094,59A,11/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.23,ug/kg,,Y,Yes,-74.21153499,40.56038316
1095,59A,11/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.2,ug/kg,,Y,Yes,-74.21153499,40.56038316
1096,73B,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0074,ug/kg,,Y,Yes,-74.13315572,40.8256361
1097,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,,Y,Yes,-74.13070847,40.82172173
1098,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.19,ug/kg,,Y,Yes,-74.13070847,40.82172173
1099,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0055,ug/kg,,Y,Yes,-74.13070847,40.82172173
1100,74A,3/20/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0032,ug/kg,0.0032,N,Yes,-74.13070847,40.82172173
1101,75A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.26,ug/kg,,Y,Yes,-74.15852437,40.76597482
1102,75A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.58,ug/kg,,Y,Yes,-74.15852437,40.76597482
1103,75A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0073,ug/kg,0.0073,N,Yes,-74.15852437,40.76597482
1104,76A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.25,ug/kg,,Y,Yes,-74.15924244,40.76506945
1105,76A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0039,ug/kg,0.0039,N,Yes,-74.15924244,40.76506945
1106,76A,3/16/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0026,ug/kg,0.0026,N,Yes,-74.15924244,40.76506945
1107,77A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.3,ug/kg,,Y,Yes,-74.11768636,40.74059642
1108,77A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.6,ug/kg,,Y,Yes,-74.11768636,40.74059642
1109,77A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.54,ug/kg,,Y,Yes,-74.11768636,40.74059642
1110,81A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.099,ug/kg,,Y,Yes,-74.12308795,40.71314937
1111,81A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.25,ug/kg,,Y,Yes,-74.12308795,40.71314937
1112,81A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.17,ug/kg,,Y,Yes,-74.12308795,40.71314937
1113,82A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.072,ug/kg,,Y,Yes,-74.11316319,40.71679402
1114,82A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0024,ug/kg,0.0024,N,Yes,-74.11316319,40.71679402
1115,82A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0011,ug/kg,0.0011,N,Yes,-74.11316319,40.71679402
1116,83A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,,Y,Yes,-74.10163309,40.71774284
1117,83A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.09,ug/kg,,Y,Yes,-74.10163309,40.71774284
1118,83A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.002,ug/kg,0.002,N,Yes,-74.10163309,40.71774284
1119,84B,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.057,ug/kg,,Y,Yes,-74.19703086,40.63823791
1120,84B,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.016,ug/kg,,Y,Yes,-74.19703086,40.63823791
1121,84B,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.044,ug/kg,,Y,Yes,-74.19703086,40.63823791
1122,85A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.53,ug/kg,,Y,Yes,-74.1529542,40.7001905
1123,85A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.1,ug/kg,,Y,Yes,-74.1529542,40.7001905
1124,85A,3/18/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.64,ug/kg,,Y,Yes,-74.1529542,40.7001905
1125,86A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.5,ug/kg,,Y,Yes,-74.15966302,40.68818962
1126,86A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.44,ug/kg,,Y,Yes,-74.15966302,40.68818962
1127,86A,3/17/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.7,ug/kg,,Y,Yes,-74.15966302,40.68818962
1128,87A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.03,ug/kg,,Y,Yes,-74.140453,40.6442965
1129,87A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0036,ug/kg,0.0036,N,Yes,-74.140453,40.6442965
1130,87A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.32,ug/kg,,Y,Yes,-74.140453,40.6442965
1131,88A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.019,ug/kg,,Y,Yes,-74.12489342,40.64157316
1132,88A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.039,ug/kg,,Y,Yes,-74.12489342,40.64157316
1133,88A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0019,ug/kg,0.0019,N,Yes,-74.12489342,40.64157316
1134,89A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0072,ug/kg,0.0072,N,Yes,-74.06288248,40.6556681
1135,89A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0026,ug/kg,0.0026,N,Yes,-74.06288248,40.6556681
1136,89A,3/19/1993,1993 CoreSedimentInvestigation-01(March),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0028,ug/kg,0.0028,N,Yes,-74.06288248,40.6556681
1137,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.0,ug/kg,,Y,Yes,-74.12078382,40.72630528
1138,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",38.0,ug/kg,,Y,Yes,-74.12078382,40.72630528
1139,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.6,ug/kg,,Y,Yes,-74.12078382,40.72630528
1140,100A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.53,ug/kg,,Y,Yes,-74.12078382,40.72630528
1141,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.045,ug/kg,0.045,N,Yes,-74.11612951,40.73683416
1142,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.38,ug/kg,,Y,Yes,-74.11612951,40.73683416
1143,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.36,ug/kg,,Y,Yes,-74.11612951,40.73683416
1144,91A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.39,ug/kg,,Y,Yes,-74.11612951,40.73683416
1145,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.23,ug/kg,,Y,Yes,-74.11743814,40.73347253
1146,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.39,ug/kg,,Y,Yes,-74.11743814,40.73347253
1147,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.49,ug/kg,,Y,Yes,-74.11743814,40.73347253
1148,92A,7/23/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.48,ug/kg,,Y,Yes,-74.11743814,40.73347253
1149,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.58,ug/kg,,Y,Yes,-74.13103339,40.74124368
1150,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.0,ug/kg,,Y,Yes,-74.13103339,40.74124368
1151,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.8,ug/kg,,Y,Yes,-74.13103339,40.74124368
1152,93A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.17,ug/kg,,Y,Yes,-74.13103339,40.74124368
1153,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.24,ug/kg,,Y,Yes,-74.1319217,40.74117369
1154,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0088,ug/kg,0.0088,N,Yes,-74.1319217,40.74117369
1155,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.024,ug/kg,0.024,N,Yes,-74.1319217,40.74117369
1156,94A,7/21/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.011,ug/kg,,Y,Yes,-74.1319217,40.74117369
1157,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.14,ug/kg,,Y,Yes,-74.12005525,40.74216943
1158,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.015,ug/kg,0.015,N,Yes,-74.12005525,40.74216943
1159,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.035,ug/kg,0.035,N,Yes,-74.12005525,40.74216943
1160,95A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0081,ug/kg,0.0081,N,Yes,-74.12005525,40.74216943
1161,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.26,ug/kg,,Y,Yes,-74.11865615,40.7253016
1162,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.3,ug/kg,,Y,Yes,-74.11865615,40.7253016
1163,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.2,ug/kg,,Y,Yes,-74.11865615,40.7253016
1164,96A,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.5,ug/kg,0.5,N,Yes,-74.11865615,40.7253016
1165,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.22,ug/kg,,Y,Yes,-74.11715734,40.73119852
1166,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0091,ug/kg,0.0091,N,Yes,-74.11715734,40.73119852
1167,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0035,ug/kg,0.0035,N,Yes,-74.11715734,40.73119852
1168,97B,7/20/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0068,ug/kg,,Y,Yes,-74.11715734,40.73119852
1169,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.16,ug/kg,,Y,Yes,-74.11695099,40.71811039
1170,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0046,ug/kg,0.0046,N,Yes,-74.11695099,40.71811039
1171,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0033,ug/kg,0.0033,N,Yes,-74.11695099,40.71811039
1172,98A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0039,ug/kg,0.0039,N,Yes,-74.11695099,40.71811039
1173,99A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.11,ug/kg,,Y,Yes,-74.11785487,40.71962432
1174,99A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.027,ug/kg,,Y,Yes,-74.11785487,40.71962432
1175,99A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.02,ug/kg,0.02,N,Yes,-74.11785487,40.71962432
1176,99A,7/22/1993,1993 Core Sediment Investigation-2(July),PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.023,ug/kg,0.023,N,Yes,-74.11785487,40.71962432
1177,03A,12/9/1992,1992 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.069,ug/kg,0.069,N,Yes,-74.10972353,40.85542128
1178,03A,12/9/1992,1992 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.34,ug/kg,0.34,N,Yes,-74.10972353,40.85542128
1179,03A,12/9/1992,1992 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.64,ug/kg,0.64,N,Yes,-74.10972353,40.85542128
1180,33A,12/9/1992,1992 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.033,ug/kg,0.033,N,Yes,-74.07874775,40.7480601
1181,33A,12/9/1992,1992 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0027,ug/kg,0.0027,N,Yes,-74.07874775,40.7480601
